exp4_time,exp4_angle,exp4_voltage
1.687243,0,0
1.68881644,0,0
1.68979012,0,0
1.69152896,0,0
1.69252708,0,0
1.6943408,0,0
1.69589238,0,0
1.69689874,0,0
1.69856628,0,0
1.6995979,0,0
1.70148552,0,0
1.70258876,0,0
1.70427386,0,0
1.70528248,0,0
1.70682812,0,0
1.70783642,0,0
1.70956234,0,0
1.7106335,0,0
1.71233452,0,0
1.7133268,0,0
1.71497858,0,0
1.71672978,0,0
1.71775112,0,0
1.7195145,0,0
1.72058464,0,0
1.72233986,0,0
1.72336464,0,0
1.72487268,0,0
1.7258744,0,0
1.72766972,0,0
1.72874814,0,0
1.73052762,0,0
1.73224608,0,0
1.73337254,0,0
1.73521772,0,0
1.7362357,0,0
1.7377605,0,0
1.73876254,0,0
1.74053716,0,0
1.7415569,0,0
1.74323782,0,0
1.74422472,0,0
1.74581614,0,0
1.74681452,0,0
1.74853856,0,0
1.74953914,0,0
1.75138104,0,0
1.75299458,0,0
1.75400328,0,0
1.75572452,0,0
